Seeded Runs:
Run 1/10
   	      	                       fitness                       	                          size                         
   	      	-----------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max  	med    	min    	nevals	std  	avg    	gen	max 	med  	min	nevals	std    
102	673   	1769.85	102	18324.7	1361.37	1351.8 	673   	1743.44	1634.28	102	2069	1617.5	771 	673   	158.572
103	677   	1916.17	103	23797.5	1361.07	1351.8 	677   	2433.66	1636.75	103	2069	1632.5	750 	677   	174.214
104	675   	1864.79	104	27268.2	1360.98	1350.88	675   	2123.95	1627.05	104	1982	1621  	983 	675   	167.06 
105	669   	1795.78	105	22997.8	1360.9 	1350.88	669   	2085.07	1633.12	105	2056	1628  	752 	669   	163.04 
106	683   	1831.09	106	23095.1	1360.73	1350.85	683   	2071.16	1621.63	106	2056	1604  	867 	683   	164.9  
107	665   	1849.29	107	36904.2	1360.01	1349.59	665   	2589.15	1601.64	107	2059	1591  	748 	665   	164.244
108	689   	1718.28	108	15175.7	1359.44	1349.59	689   	1555.02	1611.35	108	2085	1593  	1034	689   	156.036
109	682   	1839.27	109	26895.5	1358.63	1349.59	682   	2162.42	1598.1 	109	2216	1591  	770 	682   	160.908
110	677   	1783.15	110	30524.4	1353.91	1349.32	677   	2172.7 	1592.47	110	2038	1590  	686 	677   	152.7  
Red: gt((exp(tan(perlin_noise(exp(tan(x), 2), (abs(tan(lt(y, 0.014707486165570494)))*gt((-(sin(tan(0.6849386360911995))*(-log(x)))), perlin_noise(((abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))/perlin_noise(gt((x+x), sin(x)), cos((perlin_noise(((-0.2630258823248244)*y), (-(-0.44705415155068584)))+abs((perlin_noise(x, x)+(0.8572434527649644-x)))))))-x), sin((-0.6474962842883372))))))), 2)+(perlin_noise(cos((-0.4586088103074297)), cos(gt((-tan(abs(((-0.5959940994658128)/y)))), exp((x/x), 2))))-log(exp((-0.8903948355956917), 2)))), gt(exp(exp(exp(((lt((-y), abs(x))*(gt((-((-y)*(y/(-0.45209739212454214)))), log(exp(lt(exp(log(exp(0.3721796278528102, 2)), 2), cos(exp(sin(gt((0.10933867752304272-gt((-0.8887539613359632), y)), tan(perlin_noise(y, y)))), 2))), 2)))-perlin_noise(tan((x/cos((exp(cos((((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt(x, 0.4756230777308965))))-abs(x))), 2)*perlin_noise(lt(lt(abs((-0.7444384495691287)), (x*x)), log(tan((-0.42703537956542426)))), cos(tan(((-0.6664376867021111)-y)))))))), cos((cos(lt(perlin_noise(sin(sin(lt(y, 0.7744517750337869))), ((x+y)+lt(((-y)+abs(0.49089590555597695)), ((((((abs(x)-y)-log(x))-cos(cos(y)))-perlin_noise((-log(x)), (-(y-x))))/tan((lt(cos(y), (x+(-0.24754080603774198)))/tan((x+x)))))/(-(((lt(y, x)+lt(y, (-0.708614299234277)))/((y/y)/tan(x)))/tan(tan((y/0.9709865206441712))))))))), gt((tan(log(lt((x+x), abs((-exp(lt(y, x), 2))))))*abs(((abs((sin(sin((-0.45209739212454214)))+abs(x)))+abs(exp((-(-y)), 2)))+gt(abs(cos(tan(((-0.6664376867021111)-0.6849386360911995)))), (abs((sin(sin(y))+(perlin_noise(x, x)+(0.8572434527649644-x))))+abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))))))), gt(sin(cos(perlin_noise((log((cos(abs((0.9563517785407791-0.09742718157573371)))-perlin_noise((-(-0.6520743435022824)), exp(sin((-0.1381429669673122)), 2))))*((-(lt(lt(y, (perlin_noise(y, x)-exp(x, 2))), lt(lt(tan(x), cos(y)), abs(tan((-0.016604046924328042)))))/(log(((y+y)/(-x)))+tan((sin(y)/abs(x))))))*perlin_noise((-abs((tan(perlin_noise((-0.7878318014312158), x))/lt((y/exp((y*(-0.23225970452367517)), 2)), ((-0.11137376352679795)+(-0.5249690792260568)))))), (perlin_noise(log((log(y)+(0.7986618633766123/0.6063693447938565))), lt((-sin((abs((-0.3104260418443474))/exp((x*(-0.23225970452367517)), 2)))), tan(log(x))))-log(abs(tan(perlin_noise(x, y)))))))), gt(abs(tan(cos(0.25263619904933443))), (gt((((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt((0.24905546379220755*0.8497259177011198), 0.4756230777308965))))+y), log((-sin(x))))+((-(cos((-sin(lt((-(y*x)), x))))+(-(perlin_noise(tan((lt(x, x)+log(x))), tan((-gt(x, x))))/(sin(sin(abs(x)))-(exp(perlin_noise(0.8987966919109021, 0.6587407252531965), 2)*(x/x)))))))/(y*0.7029082710338208))))))), exp(tan(perlin_noise(((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt(x, 0.4756230777308965)))), exp((exp((-0.9433985396406752), 2)+abs(perlin_noise(tan(gt(cos(lt(x, (-0.9292580555750265))), (perlin_noise(x, y)-cos(0.7076906214231522)))), perlin_noise(sin(lt(abs(x), (x/(-0.20549346559739412)))), (gt((y-(-0.24204468742371832)), exp(x, 2))+gt(perlin_noise(x, x), (x-y))))))), 2))), 2)))))+sin(sin(abs(exp((-0.2703305295890661), 2)))))))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*0.8497259177011198)))), 2), 2), 2), tan(lt((cos(lt(y, 0.8849880872124705))+lt(perlin_noise(exp((abs(gt(x, y))+(log((sin((perlin_noise(y, x)-perlin_noise(y, (-0.016935976916661044))))-gt(sin((-(-0.15855391849583533))), (sin(y)+(x-y)))))+y)), 2), 0.6849386360911995), log(lt(cos(0.9695675855145669), sin(cos(x)))))), log((-(log(sin(sin(x)))/(exp(y, 2)-perlin_noise(((y+(x/x))*(abs(sin((-0.6252537799338684)))+lt(0.4012962072580659, 0.9916256169174817))), sin(perlin_noise(tan(tan(gt((-x), exp((-0.5546554638360979), 2)))), ((abs(((-0.5312705671660138)+x))*((-0.44201773865711447)-sin((-0.012490504447972173))))-lt((exp(x, 2)-lt(x, log(perlin_noise(gt((lt(perlin_noise(log(exp(x, 2)), (gt((-0.009434449193101546), 0.8089420658521127)*cos(x))), exp(cos(tan(x)), 2))*(sin((-((-0.5361849355315089)+x)))/(log(exp(0.2424532651064486, 2))-x))), tan(lt((((y/0.2731653310893061)-(x-(x*x)))*sin(((-0.23225970452367517)-cos((-0.2758880495336664))))), exp(exp(perlin_noise(gt((x+x), sin(x)), x), 2), 2)))), (lt((perlin_noise(sin(abs(y)), ((y*x)-lt(y, y)))/sin(sin((-(-0.5846557773189254))))), gt((gt((-perlin_noise((-exp(cos((sin(x)-abs(x))), 2)), perlin_noise((log(y)+gt(0.9761628533497195, (-0.8898093218698331))), (((-0.7558428858797039)-y)-gt(0.6514181313599579, x))))), log(sin((lt(sin(x), (-(-0.3838106144341995)))-gt(exp(x, 2), 0.7534525991578414)))))*exp(tan(x), 2)), perlin_noise(cos((y+x)), exp((x*0.15013692119372757), 2))))+(sin(abs(exp(sin(gt(((exp(sin((y/y)), 2)/log(((-(-0.4627307652476129))/(x*x))))-gt((-0.8887539613359632), y)), tan(perlin_noise(y, y)))), 2)))*cos((((tan((-(0.5238366514003439+x)))*lt((-exp(y, 2)), sin(y)))+abs(tan(y)))/(-(exp(sin((y/y)), 2)/log(((-(-0.4627307652476129))/(x*x))))))))))))), gt((y/y), lt((-0.10638083092707085), y))))))))))))))) Green: (-tan(((-(lt(x, (-0.6576081304951742))*tan(cos(((((-0.8903948355956917)+x)+lt(y, ((-(lt(x, (-0.6576081304951742))*(abs(gt(log(cos(sin(exp(abs((cos(y)+perlin_noise(x, (-0.4544734568125912)))), 2)))), y))+(x+y))))*(-0.42310383013064246))))*x)))))*(-0.42310383013064246)))) Blue: lt((gt((cos(lt(exp(exp(((lt((-y), perlin_noise(lt((gt(abs(log(perlin_noise((-0.5965522445406777), (-0.2931521338337768)))), sin(cos(tan(y))))*abs((-((-0.5440947651351946)*(x-(-0.7274400258943174)))))), gt(lt(sin(log((y+y))), (cos(gt((-0.89328975416111), y))/exp(((-0.6593928991937137)+y), 2))), exp(tan(log(((-0.6256299789883573)*x))), 2))), ((gt(lt((exp(x, 2)-exp(sin(gt((perlin_noise((-0.6374419304113597), x)-log(lt((gt(0.5764106322582814, y)/lt((-0.9901229729249073), x)), log(exp(x, 2))))), tan(perlin_noise(y, y)))), 2)), (-tan(0.10933867752304272))), exp(cos((-0.8992162168960074)), 2))+abs((tan((x*x))-perlin_noise((y-y), abs(x)))))*abs((-abs(abs(exp(x, 2))))))))*(gt((exp(lt(sin(log((0.9979942367227024/y))), perlin_noise((-sin(y)), abs(sin(y)))), 2)-lt(tan(sin(gt(exp(x, 2), (y*y)))), (lt(lt(log((-0.4065671532648898)), (x/x)), (((-0.042221439141029604)*y)+exp(y, 2)))-(-y)))), log(exp(lt(exp(log(exp(0.3721796278528102, 2)), 2), cos(exp((x*(-0.23225970452367517)), 2))), 2)))-perlin_noise(tan((x/gt((-perlin_noise((-sin(log(0.6043830299371442))), perlin_noise((log(y)+gt(0.9761628533497195, (-0.8898093218698331))), (((-0.7558428858797039)-y)-gt(0.6514181313599579, x))))), log(sin((lt(sin(x), sin(gt((perlin_noise((-0.6374419304113597), x)-log(lt((gt(0.5764106322582814, y)/lt((-0.9901229729249073), x)), log(exp(x, 2))))), tan(perlin_noise(y, y)))))-gt(exp(x, 2), log(y)))))))), lt(abs(perlin_noise(tan(((cos(y)*perlin_noise(x, (-0.31550739337284783)))*(exp(y, 2)/(x*y)))), tan(tan((abs(y)/perlin_noise(0.8025134522191124, y)))))), y))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*abs(log(y)))))), 2), 2), cos(exp(tan(perlin_noise(exp(tan(x), 2), (abs(tan(lt(y, 0.014707486165570494)))*gt((-(sin(tan(0.6849386360911995))*(-log(x)))), perlin_noise(((abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))/perlin_noise(gt((x+x), sin(x)), cos((perlin_noise((-0.4627307652476129), (-(-0.44705415155068584)))+abs((perlin_noise(x, x)+(0.8572434527649644-x)))))))-x), sin((-0.6474962842883372))))))), 2))))-(abs((-0.44705415155068584))*abs(gt(tan(gt(lt(((sin(tan(log(tan(exp(abs((y/(-0.013209903618149221))), 2)))))*(-perlin_noise(exp(0.5238366514003439, 2), 0.6849386360911995)))/x), (-0.889102784405293)), lt(lt((perlin_noise((-((-0.290962760745741)*x)), (-(x*sin(sin(y)))))/gt(gt(x, y), gt(0.31279206725430897, (-0.4301756065620732)))), y), perlin_noise(exp(x, 2), sin((-sin((y/y)))))))), exp(exp(0.21840870100628829, 2), 2))))), perlin_noise(y, (sin(0.25966897565722236)+perlin_noise(log((perlin_noise(sin(sin(lt(y, 0.7744517750337869))), sin(sin(sin(sin(exp(log(sin((-(-lt(((x*x)/(0.4899121151697816/y)), gt(lt(x, y), (y+(-0.750582271739008)))))))), 2))))))/tan(y))), log(((x/y)+sin((-0.3788257806945723))))))))*cos((cos(lt(perlin_noise(lt(cos(x), lt(0.914497717842162, 0.45942839753979525)), (((lt(perlin_noise((lt(((abs(perlin_noise(abs(y), abs(x)))+(-tan((y-y))))+sin((-(log(x)-(x-x))))), (-log(gt((abs(y)/(-y)), gt(abs((-0.9251275190077419)), gt(x, y))))))*sin(((exp(lt((0.0793701618367415/y), exp(y, 2)), 2)+(-tan(log(0.7490234770859785))))-perlin_noise(abs(abs((-x))), lt(((-x)/perlin_noise(x, y)), (-tan(0.7874779142068853))))))), exp((-sin((((-0.6664376867021111)-0.6849386360911995)-gt(perlin_noise((0.6994255872242521*y), gt((-0.17893922883523716), y)), cos((x/0.5957556907233017)))))), 2)), abs(tan(lt(y, gt((lt((tan(y)-exp(0.7739231786537761, 2)), y)-(-(((y/y)/tan(x))-sin(perlin_noise(((x*(gt(sin(0.29920407779537483), (-x))-perlin_noise(exp((((x/x)/abs((-0.2707660970773247)))/sin((0.8057494547296045+y))), 2), (-(-0.6605606148789813)))))-0.3791798177578458), lt((y/((gt(cos(x), perlin_noise(x, x))-tan(lt(y, x)))+tan(cos(perlin_noise(0.21835327079604627, y))))), exp(exp(x, 2), 2))))))), (lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-cos(lt(y, 0.8849880872124705)))))/abs(y)))))))*(gt((-((-y)*(y/(-0.45209739212454214)))), log(exp(tan(perlin_noise(y, y)), 2)))-perlin_noise(tan((x/y)), cos((lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-log(y))))/sin(sin(gt(abs(sin(0.1789574864423238)), (((-0.14485502203567613)*x)/perlin_noise(0.10171698879584956, x))))))))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*0.8497259177011198))))+(-0.8554071510979091))), 0.31279206725430897))+sin(exp(0.3721796278528102, 2))))), 0.6849386360911995)
toColour(gt((exp(tan(perlin_noise(exp(tan(x), 2), (abs(tan(lt(y, 0.014707486165570494)))*gt((-(sin(tan(0.6849386360911995))*(-log(x)))), perlin_noise(((abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))/perlin_noise(gt((x+x), sin(x)), cos((perlin_noise(((-0.2630258823248244)*y), (-(-0.44705415155068584)))+abs((perlin_noise(x, x)+(0.8572434527649644-x)))))))-x), sin((-0.6474962842883372))))))), 2)+(perlin_noise(cos((-0.4586088103074297)), cos(gt((-tan(abs(((-0.5959940994658128)/y)))), exp((x/x), 2))))-log(exp((-0.8903948355956917), 2)))), gt(exp(exp(exp(((lt((-y), abs(x))*(gt((-((-y)*(y/(-0.45209739212454214)))), log(exp(lt(exp(log(exp(0.3721796278528102, 2)), 2), cos(exp(sin(gt((0.10933867752304272-gt((-0.8887539613359632), y)), tan(perlin_noise(y, y)))), 2))), 2)))-perlin_noise(tan((x/cos((exp(cos((((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt(x, 0.4756230777308965))))-abs(x))), 2)*perlin_noise(lt(lt(abs((-0.7444384495691287)), (x*x)), log(tan((-0.42703537956542426)))), cos(tan(((-0.6664376867021111)-y)))))))), cos((cos(lt(perlin_noise(sin(sin(lt(y, 0.7744517750337869))), ((x+y)+lt(((-y)+abs(0.49089590555597695)), ((((((abs(x)-y)-log(x))-cos(cos(y)))-perlin_noise((-log(x)), (-(y-x))))/tan((lt(cos(y), (x+(-0.24754080603774198)))/tan((x+x)))))/(-(((lt(y, x)+lt(y, (-0.708614299234277)))/((y/y)/tan(x)))/tan(tan((y/0.9709865206441712))))))))), gt((tan(log(lt((x+x), abs((-exp(lt(y, x), 2))))))*abs(((abs((sin(sin((-0.45209739212454214)))+abs(x)))+abs(exp((-(-y)), 2)))+gt(abs(cos(tan(((-0.6664376867021111)-0.6849386360911995)))), (abs((sin(sin(y))+(perlin_noise(x, x)+(0.8572434527649644-x))))+abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))))))), gt(sin(cos(perlin_noise((log((cos(abs((0.9563517785407791-0.09742718157573371)))-perlin_noise((-(-0.6520743435022824)), exp(sin((-0.1381429669673122)), 2))))*((-(lt(lt(y, (perlin_noise(y, x)-exp(x, 2))), lt(lt(tan(x), cos(y)), abs(tan((-0.016604046924328042)))))/(log(((y+y)/(-x)))+tan((sin(y)/abs(x))))))*perlin_noise((-abs((tan(perlin_noise((-0.7878318014312158), x))/lt((y/exp((y*(-0.23225970452367517)), 2)), ((-0.11137376352679795)+(-0.5249690792260568)))))), (perlin_noise(log((log(y)+(0.7986618633766123/0.6063693447938565))), lt((-sin((abs((-0.3104260418443474))/exp((x*(-0.23225970452367517)), 2)))), tan(log(x))))-log(abs(tan(perlin_noise(x, y)))))))), gt(abs(tan(cos(0.25263619904933443))), (gt((((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt((0.24905546379220755*0.8497259177011198), 0.4756230777308965))))+y), log((-sin(x))))+((-(cos((-sin(lt((-(y*x)), x))))+(-(perlin_noise(tan((lt(x, x)+log(x))), tan((-gt(x, x))))/(sin(sin(abs(x)))-(exp(perlin_noise(0.8987966919109021, 0.6587407252531965), 2)*(x/x)))))))/(y*0.7029082710338208))))))), exp(tan(perlin_noise(((((0.964428798504372*(-0.006181250156135576))/perlin_noise(0.32728407276084637, x))/log(abs(x)))+cos(perlin_noise(gt(x, y), lt(x, 0.4756230777308965)))), exp((exp((-0.9433985396406752), 2)+abs(perlin_noise(tan(gt(cos(lt(x, (-0.9292580555750265))), (perlin_noise(x, y)-cos(0.7076906214231522)))), perlin_noise(sin(lt(abs(x), (x/(-0.20549346559739412)))), (gt((y-(-0.24204468742371832)), exp(x, 2))+gt(perlin_noise(x, x), (x-y))))))), 2))), 2)))))+sin(sin(abs(exp((-0.2703305295890661), 2)))))))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*0.8497259177011198)))), 2), 2), 2), tan(lt((cos(lt(y, 0.8849880872124705))+lt(perlin_noise(exp((abs(gt(x, y))+(log((sin((perlin_noise(y, x)-perlin_noise(y, (-0.016935976916661044))))-gt(sin((-(-0.15855391849583533))), (sin(y)+(x-y)))))+y)), 2), 0.6849386360911995), log(lt(cos(0.9695675855145669), sin(cos(x)))))), log((-(log(sin(sin(x)))/(exp(y, 2)-perlin_noise(((y+(x/x))*(abs(sin((-0.6252537799338684)))+lt(0.4012962072580659, 0.9916256169174817))), sin(perlin_noise(tan(tan(gt((-x), exp((-0.5546554638360979), 2)))), ((abs(((-0.5312705671660138)+x))*((-0.44201773865711447)-sin((-0.012490504447972173))))-lt((exp(x, 2)-lt(x, log(perlin_noise(gt((lt(perlin_noise(log(exp(x, 2)), (gt((-0.009434449193101546), 0.8089420658521127)*cos(x))), exp(cos(tan(x)), 2))*(sin((-((-0.5361849355315089)+x)))/(log(exp(0.2424532651064486, 2))-x))), tan(lt((((y/0.2731653310893061)-(x-(x*x)))*sin(((-0.23225970452367517)-cos((-0.2758880495336664))))), exp(exp(perlin_noise(gt((x+x), sin(x)), x), 2), 2)))), (lt((perlin_noise(sin(abs(y)), ((y*x)-lt(y, y)))/sin(sin((-(-0.5846557773189254))))), gt((gt((-perlin_noise((-exp(cos((sin(x)-abs(x))), 2)), perlin_noise((log(y)+gt(0.9761628533497195, (-0.8898093218698331))), (((-0.7558428858797039)-y)-gt(0.6514181313599579, x))))), log(sin((lt(sin(x), (-(-0.3838106144341995)))-gt(exp(x, 2), 0.7534525991578414)))))*exp(tan(x), 2)), perlin_noise(cos((y+x)), exp((x*0.15013692119372757), 2))))+(sin(abs(exp(sin(gt(((exp(sin((y/y)), 2)/log(((-(-0.4627307652476129))/(x*x))))-gt((-0.8887539613359632), y)), tan(perlin_noise(y, y)))), 2)))*cos((((tan((-(0.5238366514003439+x)))*lt((-exp(y, 2)), sin(y)))+abs(tan(y)))/(-(exp(sin((y/y)), 2)/log(((-(-0.4627307652476129))/(x*x))))))))))))), gt((y/y), lt((-0.10638083092707085), y))))))))))))))), (-tan(((-(lt(x, (-0.6576081304951742))*tan(cos(((((-0.8903948355956917)+x)+lt(y, ((-(lt(x, (-0.6576081304951742))*(abs(gt(log(cos(sin(exp(abs((cos(y)+perlin_noise(x, (-0.4544734568125912)))), 2)))), y))+(x+y))))*(-0.42310383013064246))))*x)))))*(-0.42310383013064246)))), lt((gt((cos(lt(exp(exp(((lt((-y), perlin_noise(lt((gt(abs(log(perlin_noise((-0.5965522445406777), (-0.2931521338337768)))), sin(cos(tan(y))))*abs((-((-0.5440947651351946)*(x-(-0.7274400258943174)))))), gt(lt(sin(log((y+y))), (cos(gt((-0.89328975416111), y))/exp(((-0.6593928991937137)+y), 2))), exp(tan(log(((-0.6256299789883573)*x))), 2))), ((gt(lt((exp(x, 2)-exp(sin(gt((perlin_noise((-0.6374419304113597), x)-log(lt((gt(0.5764106322582814, y)/lt((-0.9901229729249073), x)), log(exp(x, 2))))), tan(perlin_noise(y, y)))), 2)), (-tan(0.10933867752304272))), exp(cos((-0.8992162168960074)), 2))+abs((tan((x*x))-perlin_noise((y-y), abs(x)))))*abs((-abs(abs(exp(x, 2))))))))*(gt((exp(lt(sin(log((0.9979942367227024/y))), perlin_noise((-sin(y)), abs(sin(y)))), 2)-lt(tan(sin(gt(exp(x, 2), (y*y)))), (lt(lt(log((-0.4065671532648898)), (x/x)), (((-0.042221439141029604)*y)+exp(y, 2)))-(-y)))), log(exp(lt(exp(log(exp(0.3721796278528102, 2)), 2), cos(exp((x*(-0.23225970452367517)), 2))), 2)))-perlin_noise(tan((x/gt((-perlin_noise((-sin(log(0.6043830299371442))), perlin_noise((log(y)+gt(0.9761628533497195, (-0.8898093218698331))), (((-0.7558428858797039)-y)-gt(0.6514181313599579, x))))), log(sin((lt(sin(x), sin(gt((perlin_noise((-0.6374419304113597), x)-log(lt((gt(0.5764106322582814, y)/lt((-0.9901229729249073), x)), log(exp(x, 2))))), tan(perlin_noise(y, y)))))-gt(exp(x, 2), log(y)))))))), lt(abs(perlin_noise(tan(((cos(y)*perlin_noise(x, (-0.31550739337284783)))*(exp(y, 2)/(x*y)))), tan(tan((abs(y)/perlin_noise(0.8025134522191124, y)))))), y))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*abs(log(y)))))), 2), 2), cos(exp(tan(perlin_noise(exp(tan(x), 2), (abs(tan(lt(y, 0.014707486165570494)))*gt((-(sin(tan(0.6849386360911995))*(-log(x)))), perlin_noise(((abs(exp((-(-(tan((x-(-0.2634183067479128)))-gt(((-0.6839164711078503)*0.9560817432771318), tan(0.3791798177578458))))), 2))/perlin_noise(gt((x+x), sin(x)), cos((perlin_noise((-0.4627307652476129), (-(-0.44705415155068584)))+abs((perlin_noise(x, x)+(0.8572434527649644-x)))))))-x), sin((-0.6474962842883372))))))), 2))))-(abs((-0.44705415155068584))*abs(gt(tan(gt(lt(((sin(tan(log(tan(exp(abs((y/(-0.013209903618149221))), 2)))))*(-perlin_noise(exp(0.5238366514003439, 2), 0.6849386360911995)))/x), (-0.889102784405293)), lt(lt((perlin_noise((-((-0.290962760745741)*x)), (-(x*sin(sin(y)))))/gt(gt(x, y), gt(0.31279206725430897, (-0.4301756065620732)))), y), perlin_noise(exp(x, 2), sin((-sin((y/y)))))))), exp(exp(0.21840870100628829, 2), 2))))), perlin_noise(y, (sin(0.25966897565722236)+perlin_noise(log((perlin_noise(sin(sin(lt(y, 0.7744517750337869))), sin(sin(sin(sin(exp(log(sin((-(-lt(((x*x)/(0.4899121151697816/y)), gt(lt(x, y), (y+(-0.750582271739008)))))))), 2))))))/tan(y))), log(((x/y)+sin((-0.3788257806945723))))))))*cos((cos(lt(perlin_noise(lt(cos(x), lt(0.914497717842162, 0.45942839753979525)), (((lt(perlin_noise((lt(((abs(perlin_noise(abs(y), abs(x)))+(-tan((y-y))))+sin((-(log(x)-(x-x))))), (-log(gt((abs(y)/(-y)), gt(abs((-0.9251275190077419)), gt(x, y))))))*sin(((exp(lt((0.0793701618367415/y), exp(y, 2)), 2)+(-tan(log(0.7490234770859785))))-perlin_noise(abs(abs((-x))), lt(((-x)/perlin_noise(x, y)), (-tan(0.7874779142068853))))))), exp((-sin((((-0.6664376867021111)-0.6849386360911995)-gt(perlin_noise((0.6994255872242521*y), gt((-0.17893922883523716), y)), cos((x/0.5957556907233017)))))), 2)), abs(tan(lt(y, gt((lt((tan(y)-exp(0.7739231786537761, 2)), y)-(-(((y/y)/tan(x))-sin(perlin_noise(((x*(gt(sin(0.29920407779537483), (-x))-perlin_noise(exp((((x/x)/abs((-0.2707660970773247)))/sin((0.8057494547296045+y))), 2), (-(-0.6605606148789813)))))-0.3791798177578458), lt((y/((gt(cos(x), perlin_noise(x, x))-tan(lt(y, x)))+tan(cos(perlin_noise(0.21835327079604627, y))))), exp(exp(x, 2), 2))))))), (lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-cos(lt(y, 0.8849880872124705)))))/abs(y)))))))*(gt((-((-y)*(y/(-0.45209739212454214)))), log(exp(tan(perlin_noise(y, y)), 2)))-perlin_noise(tan((x/y)), cos((lt(cos(perlin_noise(gt(y, y), x)), tan(((y*y)-log(y))))/sin(sin(gt(abs(sin(0.1789574864423238)), (((-0.14485502203567613)*x)/perlin_noise(0.10171698879584956, x))))))))))-(sin((x/0.4627437559787948))-cos((0.24905546379220755*0.8497259177011198))))+(-0.8554071510979091))), 0.31279206725430897))+sin(exp(0.3721796278528102, 2))))), 0.6849386360911995))
1349.3186340332031
Time elapsed: 48640.45433282852 seconds
Unseeded best:
