"C:\Users\WhizKid2004\PycharmProjects\4P82 A2\venv\Scripts\python.exe" "C:\Users\WhizKid2004\PycharmProjects\4P82 A2\islandExperiment\seededRuns.py" 
Unseeded Runs:
Run 1/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	med    	min    	nevals	std    	avg    	gen	max 	med	min	nevals	std    
103	679   	4695.39	103	35148.6    	3727.44	3588.47	679   	3568.74    	452.831	103	864 	435  	49 	679   	198.073
104	682   	4700.75	104	37191.2    	3727.28	3588.47	682   	3332.87    	445.211	104	1233	397.5	60 	682   	196.034
105	685   	5132.89	105	37175.3    	3727.04	3588.47	685   	4312.07    	424.443	105	912 	372  	50 	685   	192.266
106	676   	5107.41	106	37123.3    	3725.56	3587.89	676   	4462.42    	417.761	106	931 	370  	46 	676   	193.077
107	681   	5087.82	107	39277.5    	3722.64	3587.79	681   	4345.97    	404.496	107	1033	356  	49 	681   	189.177
108	683   	5105.9 	108	48180      	3711.77	3584.76	683   	4641.24    	399.509	108	970 	353.5	65 	683   	180.574
109	685   	4993.11	109	35219.3    	3700.11	3584.65	685   	4205.76    	397.216	109	1074	354.5	47 	685   	173.609
110	677   	4861.11	110	44463      	3692.9 	3584.57	677   	4249.86    	400.936	110	1042	366  	49 	677   	170.093
Red: cos((sin(lt(cos(lt(tan(cos(x)), sin((x*x)))), cos(cos(log(tan((-0.30505562000551456)))))))+x)) Green: tan(abs((perlin_noise((-(abs((-x))+sin(lt((-0.35927821267990323), 0.8256668828322518)))), (0.102805757973365*log(((-lt((-0.6624564595311648), 0.8467013931441871))*gt(log(x), abs(perlin_noise(abs(log(cos((sin(y)-cos(exp(0.730455335493915, 2)))))), perlin_noise((exp((gt((-0.4709190718777605), x)*y), 2)+perlin_noise(((-x)/log(x)), (cos(x)*(y/(-0.37834862081628984))))), abs(cos(perlin_noise(((abs((-x))+sin(lt((-0.35927821267990323), 0.8256668828322518)))*0.9142581180431295), sin(y))))))))))))-(((0.8108530990335145+x)-(-abs(cos((-0.15730030796258898)))))*gt((-abs(cos((-0.15730030796258898)))), exp((-0.41315624824526), 2)))))) Blue: abs((perlin_noise(perlin_noise((perlin_noise((-exp((-x), 2)), (y+((perlin_noise(tan(perlin_noise((gt((perlin_noise(tan(x), lt((-0.21134070073370692), y))/log(gt(y, x))), gt(exp(((-0.8829279973482014)-x), 2), (exp(x, 2)+abs(y))))-perlin_noise(cos(((0.21153492905334037+y)-(y*y))), gt((-0.8602930514140574), lt(lt(y, 0.5572829994578872), log((-0.8709610765336304)))))), sin(log((tan((x/(-0.10778842938834443)))/(cos(0.6820867316622043)-log(0.7700397442849798))))))), ((((-(cos(perlin_noise(x, 0.1378950149058431))-(abs(y)+(-x))))+sin(perlin_noise(cos(exp((-0.346808316682401), 2)), cos((x+0.8135961217269132)))))-(tan(((cos(0.7125666838407942)-sin(x))/gt(tan(y), exp(y, 2))))+cos((log(gt((-0.8766140489401282), (-0.5137860317512135)))*((y-x)+log(y))))))*abs((-tan(abs(exp(((((y+(-0.3639993290172192))+(0.8284351951809634-y))/((x/x)+(y/x)))/y), 2)))))))+perlin_noise(gt((x+log(lt(perlin_noise((perlin_noise(0.6112210401922313, y)-(y-tan(((-(tan((x/x))*x))-cos(perlin_noise(tan(perlin_noise(x, x)), sin((y/(-0.37402390028537713))))))))), ((x/0.7480082297395698)-(x-x))), cos(((-x)-gt((-0.3256139938369722), (-0.49376683594194537))))))), perlin_noise(lt((lt(exp(cos(x), 2), lt((x-y), abs(x)))-(cos((y/x))+cos(gt(x, y)))), sin((-(-(x/y))))), exp(exp((exp((-0.41315624824526), 2)-cos(abs(x))), 2), 2))), gt(exp(sin(gt((-((x+y)+gt((-0.04549374721776034), y))), lt(log(exp(y, 2)), lt(tan(y), lt(x, 0.9882817426256045))))), 2), tan(exp(exp((-cos(lt(x, y))), 2), 2)))))*0.16738125325508157)))-((y-(-abs(perlin_noise(gt(sin(lt(cos(lt(tan(cos(x)), sin((x*x)))), cos(cos(log(tan((-0.30505562000551456))))))), tan(lt(log(log(abs(log(x)))), (-sin(log((-(-0.7122916900574738)))))))), (-tan(((-(tan(y)*x))-cos(perlin_noise(tan(perlin_noise(log(((-gt(lt((-0.7118023348096427), y), (0.23801491597613778+(-0.013312708916924043))))*gt(((-0.6433429209830841)-perlin_noise(x, 0.7313709310028615)), gt(perlin_noise(y, (-0.9855330486134108)), tan((-0.06419170673379893)))))), x)), sin((y/(-0.37402390028537713))))))))))))*gt(tan(lt(exp(abs((-x)), 2), perlin_noise((cos((0.512543679955312/(((0.8108530990335145+x)-lt(x, (-cos(gt((((exp(gt(0.49673121611626025, 0.035593252986076296), 2)*(abs(cos((-0.15730030796258898)))/(-x)))-gt(lt(((-0.8602930514140574)/0.22263558703873), lt((-(-0.7735571920070372)), gt(y, x))), (-0.8810910453589142)))*cos(x)), x)))))*x)))-gt((-0.8964148907875762), y)), (-lt((-0.7884317377684564), x))))), exp((-0.41315624824526), 2)))), lt(x, (-0.9168165358221112))), perlin_noise(abs(y), 0.8108530990335145))-(((0.8108530990335145+x)-lt(x, (-cos(gt((((exp(gt(0.49673121611626025, 0.035593252986076296), 2)*(abs((-0.9168165358221112))/(-x)))-gt(lt(((-0.8602930514140574)/0.22263558703873), perlin_noise(y, x)), (-0.8810910453589142)))*cos(lt(tan(cos(x)), sin((x*x))))), x)))))*gt(sin(0.1367274317161824), exp((-0.41315624824526), 2)))))
toColour(cos((sin(lt(cos(lt(tan(cos(x)), sin((x*x)))), cos(cos(log(tan((-0.30505562000551456)))))))+x)), tan(abs((perlin_noise((-(abs((-x))+sin(lt((-0.35927821267990323), 0.8256668828322518)))), (0.102805757973365*log(((-lt((-0.6624564595311648), 0.8467013931441871))*gt(log(x), abs(perlin_noise(abs(log(cos((sin(y)-cos(exp(0.730455335493915, 2)))))), perlin_noise((exp((gt((-0.4709190718777605), x)*y), 2)+perlin_noise(((-x)/log(x)), (cos(x)*(y/(-0.37834862081628984))))), abs(cos(perlin_noise(((abs((-x))+sin(lt((-0.35927821267990323), 0.8256668828322518)))*0.9142581180431295), sin(y))))))))))))-(((0.8108530990335145+x)-(-abs(cos((-0.15730030796258898)))))*gt((-abs(cos((-0.15730030796258898)))), exp((-0.41315624824526), 2)))))), abs((perlin_noise(perlin_noise((perlin_noise((-exp((-x), 2)), (y+((perlin_noise(tan(perlin_noise((gt((perlin_noise(tan(x), lt((-0.21134070073370692), y))/log(gt(y, x))), gt(exp(((-0.8829279973482014)-x), 2), (exp(x, 2)+abs(y))))-perlin_noise(cos(((0.21153492905334037+y)-(y*y))), gt((-0.8602930514140574), lt(lt(y, 0.5572829994578872), log((-0.8709610765336304)))))), sin(log((tan((x/(-0.10778842938834443)))/(cos(0.6820867316622043)-log(0.7700397442849798))))))), ((((-(cos(perlin_noise(x, 0.1378950149058431))-(abs(y)+(-x))))+sin(perlin_noise(cos(exp((-0.346808316682401), 2)), cos((x+0.8135961217269132)))))-(tan(((cos(0.7125666838407942)-sin(x))/gt(tan(y), exp(y, 2))))+cos((log(gt((-0.8766140489401282), (-0.5137860317512135)))*((y-x)+log(y))))))*abs((-tan(abs(exp(((((y+(-0.3639993290172192))+(0.8284351951809634-y))/((x/x)+(y/x)))/y), 2)))))))+perlin_noise(gt((x+log(lt(perlin_noise((perlin_noise(0.6112210401922313, y)-(y-tan(((-(tan((x/x))*x))-cos(perlin_noise(tan(perlin_noise(x, x)), sin((y/(-0.37402390028537713))))))))), ((x/0.7480082297395698)-(x-x))), cos(((-x)-gt((-0.3256139938369722), (-0.49376683594194537))))))), perlin_noise(lt((lt(exp(cos(x), 2), lt((x-y), abs(x)))-(cos((y/x))+cos(gt(x, y)))), sin((-(-(x/y))))), exp(exp((exp((-0.41315624824526), 2)-cos(abs(x))), 2), 2))), gt(exp(sin(gt((-((x+y)+gt((-0.04549374721776034), y))), lt(log(exp(y, 2)), lt(tan(y), lt(x, 0.9882817426256045))))), 2), tan(exp(exp((-cos(lt(x, y))), 2), 2)))))*0.16738125325508157)))-((y-(-abs(perlin_noise(gt(sin(lt(cos(lt(tan(cos(x)), sin((x*x)))), cos(cos(log(tan((-0.30505562000551456))))))), tan(lt(log(log(abs(log(x)))), (-sin(log((-(-0.7122916900574738)))))))), (-tan(((-(tan(y)*x))-cos(perlin_noise(tan(perlin_noise(log(((-gt(lt((-0.7118023348096427), y), (0.23801491597613778+(-0.013312708916924043))))*gt(((-0.6433429209830841)-perlin_noise(x, 0.7313709310028615)), gt(perlin_noise(y, (-0.9855330486134108)), tan((-0.06419170673379893)))))), x)), sin((y/(-0.37402390028537713))))))))))))*gt(tan(lt(exp(abs((-x)), 2), perlin_noise((cos((0.512543679955312/(((0.8108530990335145+x)-lt(x, (-cos(gt((((exp(gt(0.49673121611626025, 0.035593252986076296), 2)*(abs(cos((-0.15730030796258898)))/(-x)))-gt(lt(((-0.8602930514140574)/0.22263558703873), lt((-(-0.7735571920070372)), gt(y, x))), (-0.8810910453589142)))*cos(x)), x)))))*x)))-gt((-0.8964148907875762), y)), (-lt((-0.7884317377684564), x))))), exp((-0.41315624824526), 2)))), lt(x, (-0.9168165358221112))), perlin_noise(abs(y), 0.8108530990335145))-(((0.8108530990335145+x)-lt(x, (-cos(gt((((exp(gt(0.49673121611626025, 0.035593252986076296), 2)*(abs((-0.9168165358221112))/(-x)))-gt(lt(((-0.8602930514140574)/0.22263558703873), perlin_noise(y, x)), (-0.8810910453589142)))*cos(lt(tan(cos(x)), sin((x*x))))), x)))))*gt(sin(0.1367274317161824), exp((-0.41315624824526), 2))))))
3584.566505432129
Run 5/10
   	      	                        fitness                        	                          size                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg  	gen	max    	med    	min    	nevals	std    	avg    	gen	max	med  	min	nevals	std    
0  	700   	52301	0  	94140.1	52304.3	20897.2	700   	13705.5	200.724	0  	968	141.5	21 	700   	171.563
1  	682   	45066.4	1  	81602.5	45112.5	15990.2	682   	11405.3	210.701	1  	970	144  	15 	682   	184.435
2  	682   	39265  	2  	70300.6	38756.3	15990.2	682   	9330.7 	217.12 	2  	977	152.5	10 	682   	178.638
3  	679   	35082  	3  	90286.8	33675.9	15990.2	679   	8274.65	222.409	3  	781	172.5	9  	679   	164.618
4  	676   	31524.8	4  	61394.6	30931.5	15095.3	676   	7226.98	222.479	4  	836	175.5	8  	676   	163.369
5  	679   	28489.2	5  	72841.4	28008.7	15095.3	679   	6497.6 	225.907	5  	793	179.5	19 	679   	161.304
6  	676   	25948.1	6  	52488.3	25843.3	14087  	676   	5740.05	218.309	6  	965	181  	16 	676   	148.724
7  	679   	24210.3	7  	56114.8	23831.6	14087  	679   	5899.59	199.086	7  	797	170.5	17 	679   	130.13 
8  	687   	22565.5	8  	64158.8	21131.4	12337.3	687   	6097.41	189.24 	8  	774	174  	20 	687   	113.105
9  	679   	21077.5	9  	52981  	19685.1	11392.9	679   	5919.7 	181.517	9  	776	165.5	13 	679   	104.301
10 	671   	19590.4	10 	73749.4	18759.2	11392.9	671   	5225.36	191.674	10 	778	180  	24 	671   	102.338
11 	678   	19041.4	11 	72097.6	18019.4	10804.2	678   	5893.28	193.893	11 	782	189  	23 	678   	104.856
12 	677   	18176.7	12 	65519.3	16903.2	10804.2	677   	5906.31	194.749	12 	775	184  	15 	677   	108.526
13 	671   	17060.7	13 	55984.1	16317.5	10787.5	671   	5379.71	196.303	13 	639	184  	15 	671   	101.079
14 	685   	16045.8	14 	59976  	15337.3	10785.9	685   	5040.51	198.534	14 	734	188  	15 	685   	102.508
15 	677   	15389.6	15 	76197.9	14242.5	10634.2	677   	6113.12	201.143	15 	722	187  	16 	677   	110.521
16 	662   	14125.6	16 	78153.9	12851.8	8569.89	662   	5367   	210.164	16 	691	201.5	15 	662   	112.075
17 	680   	13268.8	17 	40574.8	12146  	8540.32	680   	4319.95	222.043	17 	691	212  	15 	680   	113.242
18 	683   	12812.5	18 	60289.9	11626.1	8403.96	683   	5045.72	230.54 	18 	737	221  	11 	683   	115.334
19 	671   	12731.7	19 	69785.9	11349.7	8225.83	671   	5659.57	244.247	19 	693	239  	13 	671   	118.238
20 	674   	11785.2	20 	43364.1	10866.4	8136.98	674   	3685.03	260.15 	20 	774	258  	15 	674   	117.956
21 	684   	11735.4	21 	40840.9	10803.4	7911.45	684   	4514.61	271.453	21 	687	264.5	13 	684   	124.306
22 	678   	11757.9	22 	72573.1	10746  	7055.18	678   	5481.83	267.541	22 	676	256  	18 	678   	130.718
23 	684   	11304.8	23 	51632.6	10419.6	7054.25	684   	4769.41	261.35 	23 	642	240.5	20 	684   	126.796
24 	682   	10524.5	24 	49179.1	9939.5 	7053.9 	682   	3916.1 	255.329	24 	694	243.5	17 	682   	119.52 
25 	669   	10146.8	25 	40442.9	9592.43	6674.65	669   	4237.55	251.806	25 	697	240  	14 	669   	113.902
26 	683   	10118.9	26 	41044.5	8760.94	6656.98	683   	4717.78	257.356	26 	858	244  	15 	683   	121.708
27 	674   	9863.85	27 	55500.6	8238.67	6656.71	674   	5595.92	275.484	27 	761	259  	21 	674   	124.878
28 	676   	9110.62	28 	53707.5	8184   	6621.86	676   	4442.54	295.489	28 	730	283.5	21 	676   	133.727
29 	684   	8849.6 	29 	50273  	7984.88	5575.7 	684   	4328.86	306.644	29 	730	295  	13 	684   	130.561
30 	677   	8261.5 	30 	48099.7	7762.5 	5526.45	677   	3779.39	317.997	30 	830	306.5	9  	677   	131.962
31 	690   	8174.42	31 	36150.5	7106.76	5526.45	690   	3772.95	324.696	31 	895	319.5	18 	690   	132.688
32 	677   	7976.88	32 	45801.7	7055.02	5499.1 	677   	4045.21	339.637	32 	835	347.5	15 	677   	136.626
33 	675   	7993.05	33 	53779.4	6898.61	5305.29	675   	4844.17	366.017	33 	853	376  	14 	675   	146.558
34 	672   	7186.34	34 	39220.5	6722.13	5226.77	672   	3052.52	396.486	34 	839	393  	26 	672   	141.758
35 	680   	7073.97	35 	39220.5	6647.95	5203.31	680   	3462.39	402.834	35 	1031	397  	23 	680   	142.093
36 	689   	6787.63	36 	39082.9	6497.36	5202.34	689   	3269.51	407.997	36 	1060	398  	19 	689   	143.577
37 	667   	6845.05	37 	39082.9	5795.98	5149.62	667   	3849.16	402.92 	37 	922 	392  	12 	667   	155.982
38 	688   	6396.17	38 	44029.8	5581.56	5119.29	688   	3591.21	379.569	38 	872 	371  	21 	688   	141.611
39 	669   	6290.43	39 	41727.2	5532.22	5100.05	669   	3510.32	375.067	39 	922 	366  	19 	669   	132.711
40 	668   	6354.42	40 	53527.1	5492.99	5086.46	668   	4386.95	380.173	40 	857 	369  	12 	668   	130.089
41 	685   	6147.59	41 	39220.5	5435.6 	5086.46	685   	3632.58	384.23 	41 	838 	368.5	12 	685   	137.068
42 	685   	5884.16	42 	39220.5	5396.04	5044.35	685   	3205.67	397.006	42 	938 	374  	20 	685   	145.617
43 	660   	6135.07	43 	39082.9	5283.89	5035.17	660   	4008.42	409.533	43 	977 	387  	18 	660   	152.539
44 	675   	5972.85	44 	39220.5	5208.69	5031.53	675   	3574.12	422.987	44 	981 	402.5	19 	675   	156.759
45 	671   	5801.1 	45 	39082.9	5181.17	5028.19	671   	3017.37	435.919	45 	1000	413  	20 	671   	149.44 
46 	684   	5912.65	46 	60244.3	5146.52	5022.71	684   	4273.18	439.209	46 	1145	418  	17 	684   	144.701
47 	682   	5619.58	47 	38591.6	5123.77	4987.49	682   	2676.66	456.747	47 	1014	441  	18 	682   	137.668
48 	679   	5583.71	48 	38510.4	5100.36	4953.41	679   	2529.87	470.633	48 	1013	451.5	52 	679   	128.173
49 	672   	5788.37	49 	39343.8	5086.26	4953.41	672   	3466.08	472.43 	49 	1014	458  	19 	672   	129.485
50 	679   	6007.49	50 	54728.2	5069.98	4952.34	679   	4569.48	469.866	50 	932 	460.5	12 	679   	129.701
51 	668   	5813.66	51 	59951.4	5060.37	4921.59	668   	4227.43	467.454	51 	950 	465  	12 	668   	130.056
52 	668   	5699.03	52 	38640.6	5047.64	4921.59	668   	3361.66	487.083	52 	874 	479.5	18 	668   	123.779
53 	690   	5557.15	53 	39041.1	5034.2 	4913.08	690   	3167.1 	502.37 	53 	939 	490  	20 	690   	126.357
54 	660   	5523.88	54 	66872.1	5020.79	4898.07	660   	3417.23	510.551	54 	1051	497  	18 	660   	126.854
55 	677   	5521.58	55 	37986.1	5006.34	4898.07	677   	2799   	518.911	55 	1115	499.5	32 	677   	121.304
56 	676   	5654.07	56 	62133.1	4998.26	4897.89	676   	3712.17	522.246	56 	1101	509  	23 	676   	132.875
57 	674   	5447.22	57 	38950.4	4985.77	4897.89	674   	2646.79	537.541	57 	1108	513.5	29 	674   	142.27 
58 	673   	5767.72	58 	53535.9	4962.33	4896.76	673   	4357.34	541.544	58 	1148	515  	20 	673   	144.161
59 	676   	5686.94	59 	38950.4	4952.68	4885.49	676   	3682.54	538.516	59 	1067	511.5	20 	676   	144.018
60 	684   	5831.82	60 	43623.8	4943.49	4885.49	684   	4244.53	533.599	60 	1086	515  	22 	684   	140.751
61 	685   	5642.13	61 	62793.2	4931.51	4882.84	685   	3972.55	549.941	61 	1217	529  	18 	685   	147.977
62 	670   	5398.33	62 	38950.1	4920.56	4878.12	670   	2754   	537.441	62 	974 	518  	25 	670   	143.858
63 	684   	5474.61	63 	38673.2	4916.63	4502.85	684   	2903.37	525.897	63 	1051	509  	20 	684   	137.131
64 	687   	5637.83	64 	38942.4	4911.23	4502.85	687   	3599.02	521.889	64 	952 	508.5	21 	687   	144.348
65 	684   	5653.81	65 	59990.2	4906.17	4500.31	684   	4534.54	518.533	65 	936 	505.5	14 	684   	148.601
66 	681   	5607.42	66 	38942.4	4902.47	4495.06	681   	3683.17	517.347	66 	949 	506  	18 	681   	155.027
67 	676   	5411.35	67 	76953.7	4899.88	4495.06	676   	3799.92	513.914	67 	1042	492.5	12 	676   	157.172
68 	681   	5608.01	68 	40977.5	4896.7 	4240.3 	681   	3772.09	497.779	68 	1040	487.5	18 	681   	164.699
69 	672   	5817.02	69 	60088.6	4891.38	4240.3 	672   	4335.64	471.093	69 	1077	471.5	12 	672   	159.106
70 	685   	5397.13	70 	67232.7	4884.6 	4240.3 	685   	3452.69	459.337	70 	1081	461  	16 	685   	147.796
71 	683   	5313.77	71 	38931.2	4873.16	4240.04	683   	3405.86	465.67 	71 	1094	471  	29 	683   	145.387
72 	674   	5389.25	72 	40867.2	4521.58	4234.94	674   	3907.75	473.336	72 	1108	473  	15 	674   	143.153
73 	675   	5177.72	73 	38551.7	4511.31	4234.94	675   	3272.06	481.976	73 	819 	475.5	20 	675   	124.232
74 	681   	5209.33	74 	38551.7	4507.19	4231.91	681   	3638.43	505.456	74 	934 	491  	19 	681   	126.709
75 	682   	4998   	75 	37423  	4503.3 	4227.83	682   	2585.56	517.233	75 	895 	500  	14 	682   	131.844
76 	681   	5038.8 	76 	41743.9	4498.48	4206.91	681   	3544.09	529.136	76 	929 	509.5	20 	681   	134.651
77 	681   	5035.54	77 	63624.2	4298.06	4205.8 	681   	4008.39	510.883	77 	975 	503.5	15 	681   	132.286
78 	677   	4871.24	78 	38551.7	4250.2 	4203.61	677   	2920.99	516.336	78 	985 	508  	15 	677   	125.854
79 	676   	4859.46	79 	59683.4	4246.9 	4201.85	676   	3516.11	517.234	79 	1004	509  	14 	676   	129.389
80 	674   	4957.41	80 	38551.7	4244.57	4201.85	674   	3401.73	531.783	80 	1007	518.5	32 	674   	129.855
81 	675   	4849.07	81 	63332.5	4241.81	4201.02	675   	3451.84	540.503	81 	894 	535  	22 	675   	134.3  
82 	673   	4625.26	82 	59819.4	4239.02	4197.51	673   	2938.65	544.781	82 	881 	539  	26 	673   	132.617
83 	689   	4736.89	83 	48587.7	4238.08	4172.25	689   	3065.82	545.794	83 	993 	545  	16 	689   	140.923
84 	686   	4806.45	84 	36682.8	4229.8 	4168.76	686   	3166.06	545.481	84 	993 	549  	14 	686   	142.298
85 	678   	5131.74	85 	38282.1	4220.01	4168.66	678   	4282   	547.004	85 	961 	555  	14 	678   	145.635
86 	683   	4860.87	86 	38885.6	4216.67	4168.66	683   	3161.97	542.377	86 	1327	551  	24 	683   	146.993
87 	683   	4940.25	87 	37698.7	4214.21	4168.66	683   	3520.43	540.737	87 	986 	550.5	18 	683   	142.711
88 	660   	4753.55	88 	37268.1	4210.85	4166.29	660   	2835.43	538.311	88 	957 	545.5	14 	660   	144.031
89 	673   	4855.46	89 	62554.8	4207.04	4165.42	673   	3813.08	537.599	89 	985 	540  	14 	673   	143.293
90 	682   	4730.35	90 	37979.8	4202.08	4161.91	682   	2965.23	533.257	90 	1155	540  	24 	682   	142.977
91 	673   	4836.75	91 	51092.7	4197.29	4158.03	673   	3474.03	515.313	91 	1295	514.5	14 	673   	154.88 
92 	674   	4719.87	92 	38253.3	4187.78	4157.42	674   	2918.39	517.426	92 	1065	517.5	24 	674   	150.674
93 	679   	4612.32	93 	34707.7	4180.48	4155.41	679   	2180.16	508.064	93 	902 	511  	21 	679   	144.74 
94 	676   	4670.85	94 	33899.1	4178.1 	4155.04	676   	2469.69	520.203	94 	902 	520.5	40 	676   	144.227
95 	676   	4724.63	95 	39297.1	4175.82	4153.27	676   	3276.4 	521.503	95 	994 	519.5	14 	676   	148.942
96 	684   	27072.8	96 	1.56291e+07	4174.74	4150.51	684   	590134 	537.133	96 	984 	538.5	21 	684   	155.447
97 	680   	4855.64	97 	43788      	4172.72	4150.51	680   	3664.59	541.637	97 	961 	554  	30 	680   	156.359
98 	673   	4822.48	98 	61938.4    	4170.67	4128.32	673   	4142.73	552.986	98 	962 	574  	14 	673   	160.546
99 	678   	4630.3 	99 	38644      	4168.34	4128.3 	678   	2885.48	574.764	99 	971 	582.5	23 	678   	146.122
100	681   	4801.04	100	71034.1    	4167.55	4125.32	681   	4094.53	574.203	100	993 	578.5	14 	681   	153.951
101	681   	4604.21	101	43189.6    	4166.58	4124.92	681   	2564.39	591.764	101	1021	603.5	13 	681   	155.291
102	676   	4629.27	102	37845.7    	4165.18	4123.25	676   	2799.87	584.036	102	1035	600.5	20 	676   	170.504
103	668   	4545.13	103	33860.5    	4164.69	4123.23	668   	2433.99	590.134	103	1091	599  	16 	668   	175.277
104	680   	4498.97	104	33841.5    	4163.19	4113.82	680   	2161.83	593.431	104	1088	597  	22 	680   	170.549
105	672   	4616.24	105	38254.4    	4162.23	4081.09	672   	2707.8 	578.967	105	1100	579.5	14 	672   	176.792
106	678   	4474.12	106	37395.2    	4160.48	4081.09	678   	2199.17	572.664	106	1119	557.5	14 	678   	173.498
107	683   	5041.79	107	248320     	4157.77	4081.09	683   	9772.56	565.531	107	1119	548.5	17 	683   	169.619
108	680   	4638.67	108	35612.7    	4155.34	4073.28	680   	2694.51	550.12 	108	1119	533  	20 	680   	158.855
109	686   	4957.3 	109	74167      	4150.16	4071.9 	686   	4489.91	542.106	109	1147	524.5	16 	686   	164.771
110	685   	4820.05	110	83108.3    	4143.53	4069.08	685   	4454.79	545.833	110	1088	536  	17 	685   	153.511
Red: (perlin_noise(x, lt((((exp(log(sin(perlin_noise((-0.5582619001462532), x))), 2)+exp(gt(lt(tan((0.3925372559718858*(-0.7047376876500766))), ((tan(0.788287729362632)/tan(x))-log((x-y)))), lt((-abs(lt(perlin_noise((((-0.36392271176850643)-(-0.5941336708458829))/lt(x, y)), log(perlin_noise(x, abs(tan((-0.5093386394934571)))))), (y+(lt((-y), exp((exp(tan(exp(0.7939531920757128, 2)), 2)-y), 2))/(gt(y, (gt(y, ((exp(x, 2)-0.3925372559718858)/tan(lt(y, 0.6557744445856242))))/tan(lt(y, 0.6557744445856242))))-(exp((-((abs(x)*((-0.3607656144137017)/0.8372762879633835))+(log(cos(sin(y)))-perlin_noise((tan(x)/tan(0.180071961407541)), log(gt(x, y)))))), 2)*lt((x-exp(log(sin(exp((-(0.3925372559718858*(-0.7047376876500766))), 2))), 2)), ((gt((x*(tan(0.788287729362632)/tan(x))), 0.7883483660244601)*(-0.12199404433794414))/(gt(x, 0.17501080377286882)/gt(y, 0.9331135975816116))))))))))), log((-cos((-0.15685752764666172)))))), 2))*perlin_noise(exp(lt((-0.21313383022583832), ((-0.6299763751697494)-x)), 2), (tan(cos(abs((-perlin_noise((-0.5582619001462532), x)))))-perlin_noise(abs(sin((-y))), (cos(lt(log(((-0.7904013635292126)+0.3925372559718858)), exp(0.23429621208314666, 2)))+(0.002701478784804312*gt(tan((y+(x-x))), abs((-y)))))))))*(y+((exp(x, 2)+(-y))*cos(perlin_noise(x, x))))), ((x*sin(x))+(abs(((-lt(perlin_noise(((x+exp(cos(gt(x, 0.07482687773729202)), 2))*(x+x)), (perlin_noise(y, 0.8225259030813241)/tan(x))), (sin(tan(0.788287729362632))/(y+(y/x)))))-sin(abs(abs(x)))))-perlin_noise((((log(x)+(-y))-((exp(tan(exp(0.7939531920757128, 2)), 2)-(exp((x+0.3243441837786678), 2)/(sin((-0.15660525546941817))/(x*0.002701478784804312))))+log((((log(x)+(-y))-((exp(tan(exp(0.7939531920757128, 2)), 2)-(exp((x+0.3243441837786678), 2)/(sin((-0.15660525546941817))/(x*0.002701478784804312))))+log(tan(y))))+(-(x*(-y)))))))+(-(x*x))), (tan(gt((cos(gt(gt((-exp((x*((-0.36392271176850643)-(-0.5941336708458829))), 2)), lt(perlin_noise(sin(x), gt(x, y)), cos(cos(0.3934558455898858)))), log(log(cos(cos(x))))))-tan((x-0.33512542486127406))), log(sin((x*x)))))*gt(lt(((-abs(y))+sin((-x))), perlin_noise(lt(0.17501080377286882, ((-0.6720657860251824)+y)), (perlin_noise(x, x)+lt(y, 0.8675462172758575)))), exp(cos((x-(-0.622284104896248))), 2))))))))+sin(cos((x-(-0.622284104896248))))) Green: lt((x-(-0.622284104896248)), abs((-0.3901830147252623))) Blue: abs((exp((-0.7904013635292126), 2)*(-0.5093386394934571)))
